id,name,address,latitude,longitude
21646,FUCIAANA ASIAN FOOD &CRYSTAL GRILL,2478 CONEY ISLAND AVENUE Brooklyn 11223,40.596426,-73.961108
9136,STUDIO SQUARE GARDEN,3533 36 STREET Queens 11106,40.755624,-73.925015
21643,AMERICAN WHISKEY,247 WEST 30 STREET Manhattan 10001,40.749039,-73.993786
21660,QUENCH,1265 BROADWAY Manhattan 10001,40.748128,-73.988205
21606,SQUARE PIZZA,201 CLINTON STREET Manhattan 10002,40.714307,-73.987161
21607,18 HIPOT,8204 18 AVENUE Brooklyn 11214,40.608994,-74.000513
21609,NEW XIANG XING HOUSE,216-13 LINDEN BOULEVARD Queens 11411,40.696076,-73.743074
21610,MAMA MIA PIZZA,435 FULTON STREET Brooklyn 11201,40.691644,-73.987808
21611,OTAFUKU,220 EAST    9 STREET Manhattan 10003,40.731969,-73.988987
21612,LA GOULETTE,159 GRAND STREET Brooklyn 11249,40.714662,-73.961687
21613,POPEYES,219-03     NORTH CONDUIT AVENUE Queens 11413,40.666395,-73.753765
21614,THAI CAFE,925 MANHATTAN AVENUE Brooklyn 11222,40.730968,-73.954392
21615,Verrazano Grill,628 MIDLAND AVENUE Staten Island 10306,40.571337,-74.091306
21616,vida saludable,47-12 44 STREET Queens 11377,40.741137,-73.920983
21618,EL CHOLO,98 VICTORY BOULEVARD Staten Island 10301,40.637768,-74.07977
21619,KENNEDY FRIED CHICKEN,198 EAST  167 STREET The Bronx 10456,40.83438,-73.91759
21620,HAO HAO WEI,55-27 108 STREET Queens 11368,40.740755,-73.853635
21622,KENNEDY FRIED CHICKEN,1258 FLATBUSH AVENUE Brooklyn 11226,40.639615,-73.954751
21623,CAFE BY THE BAY,18-15      215 STREET Queens 11360,40.783631,-73.776232
21624,CAFE AU LEE,193 LEE AVENUE Brooklyn 11211,40.70217,-73.955981
21627,THE PEACOCK,24 EAST 39 STREET Manhattan 10016,40.745614,-73.977916
21628,SANDWICHES AND MORE,502 AVENUE P Brooklyn 11223,40.609265,-73.969038
21630,Juice Press,1296 MADISON AVENUE Manhattan 10128,40.78477,-73.955955
21631,DISTRICT 12,4892 BROADWAY Manhattan 10034,40.867215,-73.922567
21632,JEN'S ROTI # 3 INC.,123-28 ROCKAWAY BOULEVARD Queens 11420,40.675448,-73.814002
21633,PASTORA RESTAURANT PIZZERIA,967 EAST  167 STREET The Bronx 10459,40.826798,-73.891551
21634,KING WOK,222 VARICK STREET Manhattan 10014,40.728914,-74.00526
21637,SAFRA,568 GRAND AVENUE Brooklyn 11238,40.678179,-73.962254
21638,RED APPLE,225 COLUMBIA STREET Brooklyn 11231,40.684574,-74.002921
21639,MCDONALDS RESTAURANT,3143 ATLANTIC AVENUE Brooklyn 11208,40.679538,-73.879337
21640,XIAO LE YUAN BAKERY INC.,5711 5 AVENUE Brooklyn 11220,40.641145,-74.014445
21641,IRON SUSHI,212 EAST   10 STREET Manhattan 10003,40.729473,-73.986085
21642,SHARON'S ROTI SHOP,180-04 HILLSIDE AVENUE Queens 11432,40.712964,-73.782353
21645,GOURMET CHEF CHINESE RESTAURANT,3201 RICHMOND ROAD Staten Island 10306,40.575361,-74.127573
21647,ARUNEE THAI,78-23 37 AVENUE Queens 11372,40.749409,-73.887538
21648,THE HIDE OUT,143 EAST  233 STREET The Bronx 10470,40.896607,-73.870747
21649,PIZZA ITALIAN,174 DELANCEY STREET Manhattan 10002,40.717746,-73.985072
21650,SUBWAY,2052 ROCKAWAY PARKWAY Brooklyn 11236,40.632943,-73.888867
21651,I LOVE PIZZA,3075 3 AVENUE The Bronx 10451,40.820946,-73.912523
21653,SMOOCHA,315 5 AVENUE Manhattan 10016,40.747081,-73.985536
21654,ROSETTE,171 EAST BROADWAY Manhattan 10002,40.714104,-73.989714
21655,SIMON'S BBQ II,5224 8 AVENUE Brooklyn 11220,40.640771,-74.016133
21656,Tous Les Jours,42-35      MAIN STREET Queens 11355,40.754309,-73.827845
21657,FORTUNE PLACE,286 BROADWAY Brooklyn 11211,40.708569,-73.958364
21658,MATSUNOSUKE,58 WEST    8 STREET Manhattan 10011,40.7332,-73.998604
21659,BAKERY ON 8TH,4705 8 AVENUE Brooklyn 11220,40.640771,-74.016133
21662,DOUGHNUTTERY,425 WEST   15 STREET Manhattan 10011,40.742096,-74.005881
21663,TONYS PIZZERIA,51 EAST KINGSBRIDGE ROAD The Bronx 10468,40.866984,-73.896199
21664,RASOI,235 DEKALB AVENUE Brooklyn 11205,40.689496,-73.96984
21665,DEN,45 SOUTH    3 STREET Brooklyn 11249,40.71353,-73.965693
21667,RELLENO,346 AUDUBON AVENUE Manhattan 10033,40.849656,-73.931666
21669,NEW GIANT CHINESE FOOD,18-23 ASTORIA BOULEVARD Queens 11102,40.772288,-73.926622
21675,KFC/TACO BELL/ SOUTH PHILLY STEAKS & FRIES,2655 RICHMOND AVENUE Staten Island 10314,40.579882,-74.169299
21686,"S & S CARIBBEAN CUISINE AND ROTI SHOP, INC",89-15 165 STREET Queens 11432,40.707344,-73.796087
21688,WOGIES BAR & GRILL,44 TRINITY PLACE Manhattan 10006,40.707308,-74.013264
21721,PAO & CHA CHA,23-03 ASTORIA BOULEVARD Queens 11102,40.771779,-73.924437
21730,DON GABRIEL BAKERY & RESTAURANT,186 KNICKERBOCKER AVENUE Brooklyn 11237,40.703805,-73.927146
9186,MARY O'S,32 AVENUE A Manhattan 10009,40.723394,-73.98547
9226,NEW YORK LAW SCHOOL,185 WEST BROADWAY Manhattan 10013,40.71818,-74.007116
21707,TOPPINGS,334 8 AVENUE Manhattan 10001,40.750166,-73.996575
21670,China Garden,1205 STRATFORD AVENUE The Bronx 10472,40.829493,-73.87558
21672,BREAD BROTHERS BAGEL CAFE,220 BUSHWICK AVENUE Brooklyn 11206,40.708252,-73.939927
21673,WANG EASTERN,780 EAST  163 STREET The Bronx 10456,40.822683,-73.903002
21676,KONDITORI,687 MANHATTAN AVENUE Brooklyn 11222,40.725115,-73.951568
21677,GOOD TASTE #1,235 KINGSTON AVENUE Brooklyn 11213,40.671905,-73.941947
21678,GREEK FAMILY KITCHEN,212-02     UNION TURNPIKE Queens 11364,40.733663,-73.758673
21679,TROPICANA,40-42 JUNCTION BOULEVARD Queens 11368,40.748092,-73.868744
21680,Subway,262 ARDEN AVENUE Staten Island 10312,40.553229,-74.191882
21681,HAAGEN DAZS,70-40 AUSTIN STREET Queens 11375,40.720392,-73.845426
21683,CAMILA'S CAFE,358 COLUMBIA STREET Brooklyn 11231,40.679604,-74.005295
21684,CHINA FUN CHINESE RESTAURANT,95-04      101 STREET Queens 11416,40.687843,-73.842755
21685,LUCKY KITCHEN,227 ALBANY AVENUE Brooklyn 11213,40.672743,-73.939086
21687,LAS PALMAS RESTAURANT,3891 BROADWAY Manhattan 10032,40.837479,-73.942522
21689,Buttermilk Bakeshop,339 7 AVENUE Brooklyn 11215,40.666553,-73.981851
21690,EDNA'S SOUL FOOD,2258 ATLANTIC AVE Brooklyn 11233,40.67624,-73.910255
21693,J R SUSHI 2 INC,86A        WEST BROADWAY Manhattan 10007,40.714945,-74.00967
21694,HOT CLAY OVEN,708 3 AVENUE Manhattan 10017,40.752343,-73.973303
21695,LA BAGUETTE SHOP,1855 NOSTRAND AVENUE Brooklyn 11226,40.640438,-73.948465
21696,JADE ASIAN BISTRO,331 NEW DORP LANE Staten Island 10306,40.571395,-74.111487
21698,BAGELS AND MORE,1585 3 AVENUE Manhattan 10128,40.78073,-73.95256
21699,PUFF CHA,457 WEST   50 STREET Manhattan 10019,40.764532,-73.991406
21700,ALLERTON DINER,772 ALLERTON AVENUE The Bronx 10467,40.865487,-73.864632
21702,BEST WESTERN PREMIER,50 WEST   36 STREET Manhattan 10018,40.755638,-73.993999
21703,PALACE FRIED CHICKEN,104-02 JAMAICA AVENUE Queens 11418,40.695191,-73.843188
21705,MAIKLEY CAFE,5819 8 AVENUE Brooklyn 11220,40.640771,-74.016133
21706,PIZZA 23,268 WEST 23 STREET Manhattan 10011,40.74509,-73.998
21709,Church Cafe Wine Bar,416 CHURCH AVENUE Brooklyn 11218,40.644369,-73.975685
21710,STARBUCKS COFFEE,2621 BROADWAY Manhattan 10025,40.796763,-73.970363
21711,"Kaffe 3, Inc.",530 5 AVENUE Manhattan 10036,40.754765,-73.97994
21712,Arooj Grill Glatt Kosher,74 WEST 47 STREET Manhattan 10036,40.759522,-73.990194
21713,NO.I CHINA KITCHEN CUISINE,253-13 NORTHERN BOULEVARD Queens 11362,40.770754,-73.735418
21714,NO 1 RESTAURANT,824 KNICKERBOCKER AVENUE Brooklyn 11207,40.692221,-73.90678
21715,PINK NORI,36-06      30 AVENUE Queens 11103,40.764996,-73.917336
21716,INDIKITCH,25 WEST 23 STREET Manhattan 10010,40.742004,-73.990669
21718,PIZZA VINOTECA,15 UNION SQUARE WEST Manhattan 10003,40.73597,-73.991183
21719,CYPRESS INN CAFE,1702 STANHOPE STREET Queens 11385,40.705725,-73.91541
21720,ELLARY'S GREENS,33 CARMINE STREET Manhattan 10014,40.730126,-74.003111
21722,SUBWAY,2121 BEEKMAN PLACE Brooklyn 11225,40.660007,-73.960877
21724,LUNG HWA,36-07 164 STREET Queens 11358,40.762267,-73.801842
21725,SUBWAY,43-16      DITMARS BOULEVARD Queens 11105,40.771291,-73.903851
21726,LORENZOS PIZZA,1702 86 STREET Brooklyn 11214,40.608559,-74.0048
21727,ATLANTIC FREEZE,620 ATLANTIC AVENUE Brooklyn 11217,40.683502,-73.976211
21728,BEET II,344 7 AVENUE Brooklyn 11215,40.666439,-73.981945
21731,GRIDDLE CAFE DELI,30-18 HUNTERS POINT AVENUE Queens 11101,40.740519,-73.937898
21733,Pizza Guys,3609 BROADWAY Manhattan 10031,40.828738,-73.94889
21763,Bonjour Crepes & Wine,1442 LEXINGTON AVENUE Manhattan 10128,40.784424,-73.951972
21787,MR CAKE BAKERY & DESSERT,1166 CASTLE HILL AVENUE The Bronx 10462,40.831451,-73.850931
9310,BELFRY,222 EAST 14 STREET Manhattan 10003,40.731969,-73.988987
21751,MAC JUICE,277 PARK AVENUE Manhattan 10017,40.753547,-73.977352
21765,BJMF INC,5549 BROADWAY The Bronx 10463,40.881792,-73.907189
21783,EIM,81-32      BROADWAY Queens 11373,40.738576,-73.878172
21786,MANDOO BAR,2 WEST 32 STREET Manhattan 10001,40.747147,-73.985488
21734,MS CARIDAD RESTAURANT,831 ROSEDALE AVENUE The Bronx 10473,40.822911,-73.86725
21737,GRANDPA'S PIZZA CAFE,2224 AVENUE U Brooklyn 11229,40.599681,-73.948665
21738,Mamma Mia's Pizza,2307 65TH ST Brooklyn 11204,40.612386,-73.978993
21739,BIG APPLE CHINESE CUISINE,721 COLUMBUS AVENUE Manhattan 10025,40.79257,-73.967735
21740,GOLDEN KRUST,2223 CHURCH AVENUE Brooklyn 11226,40.650437,-73.958132
21741,LUIGI'S PIZZA II,8502 3 AVENUE Brooklyn 11209,40.624317,-74.030722
21742,LADUREE SOHO,398 WEST BROADWAY Manhattan 10012,40.724337,-74.002115
21743,BROOKLYN NIGHTS,497 DEKALB AVENUE Brooklyn 11205,40.690722,-73.957031
21745,ADAR LOUNGE,1637 PARK AVENUE Manhattan 10029,40.799254,-73.943096
21746,FIVE TOWN CAFE,147-95 FARMERS BOULEVARD Queens 11434,40.660012,-73.773041
21747,NEW FRESCO TORTILLAS 2,221-25 LINDEN BOULEVARD Queens 11411,40.6948,-73.739055
21749,ESSENTIAL CAKES,886 FULTON STREET Brooklyn 11238,40.683173,-73.965393
21750,ON OFF COFFEE,521 5 AVENUE Manhattan 10017,40.754442,-73.980178
21752,TACO GRILL,146 WEST 72 STREET Manhattan 10023,40.778134,-73.980495
21754,MAISON KAYSER,8 WEST   40 STREET Manhattan 10018,40.755638,-73.993999
21755,CARROLL PLACE,157 BLEECKER STREET Manhattan 10012,40.728519,-73.999876
21756,FRANK AND JOE'S DELI,3639 EAST TREMONT AVENUE The Bronx 10465,40.82824,-73.82394
21757,KENNEDY FRIED CHICKEN,256 WEST  116 STREET Manhattan 10026,40.804281,-73.955027
21758,NEW HO WAH CHINESE FOOD,195-19 JAMAICA AVENUE Queens 11423,40.713321,-73.765766
21760,A-JIAO SICHUAN CUISINE,1817 2 AVENUE Manhattan 10128,40.781892,-73.950576
21762,VIVE LA CREPE,1 WEST   59 STREET Manhattan 10019,40.765455,-73.988867
21764,CAFFEBENE,485 FASHION AVENUE Manhattan 10018,40.752486,-73.989556
21766,LES CREPES,25 ESSEX ST Manhattan 10002,40.715469,-73.989794
21767,FLUSHING BANGGANE,165-19 NORTHERN BOULEVARD Queens 11358,40.759866,-73.800534
21768,PEKING OISHI,315 UTICA AVENUE Brooklyn 11213,40.667271,-73.931269
21769,HEALTHY BITE,2450 CRESTON AVENUE The Bronx 10468,40.861947,-73.898578
21771,WONDERFUL CHINESE RESTAURANT,215-47 JAMAICA AVENUE Queens 11428,40.717517,-73.739092
21772,Birch Coffee,62 MADISON AVENUE Manhattan 10016,40.743487,-73.986045
21773,COLD STONE CREAMERY/TIM HORTONS,750 9 AVENUE Manhattan 10019,40.763768,-73.988725
21774,THE BROWNING SCHOOL,52 EAST   62 STREET Manhattan 10065,40.764569,-73.96294
21775,HUDSON MALONE,218 EAST   53 STREET Manhattan 10022,40.758794,-73.967213
21777,GOLDEN LIN GARDEN,6415 11 AVENUE Brooklyn 11219,40.629144,-74.005399
21778,CHICKEN SHACK,154-12     ROCKAWAY BOULEVARD Queens 11434,40.667502,-73.780677
21780,DUNKIN DONUTS,398 AUDUBON AVENUE Manhattan 10033,40.850983,-73.9307
21781,KASHMIR,478 9 AVENUE Manhattan 10018,40.755063,-73.995083
21782,STANTON SQUARE PIZZA,127 STANTON STREET Manhattan 10002,40.720892,-73.986645
21785,L. A. BURRITO,43 UNDERHILL AVENUE Brooklyn 11238,40.679731,-73.965013
21788,Variety,146 WYCKOFF AVENUE Brooklyn 11237,40.702945,-73.917049
21789,MARRAKECH DOOR,525 FRANKLIN AVENUE Brooklyn 11238,40.680794,-73.9556
21790,Effys Cafe,104 WEST 96 STREET Manhattan 10025,40.792934,-73.967701
21792,Inwood Thai,582 WEST  207 STREET Manhattan 10034,40.86692,-73.920721
21793,STATION SIDE CAFE,164-05     DEPOT ROAD Queens 11358,40.761879,-73.80161
21795,TONY'S DRAGON GARDEN,107-18 LIBERTY AVENUE Queens 11417,40.683567,-73.83403
21796,ARTS AND CRAFTS BEER PARLOR,26 WEST    8 STREET Manhattan 10011,40.732847,-73.997746
21797,LENA,1 WEST    8 STREET Manhattan 10011,40.73225,-73.99633
21833,BRONX CHICKEN & PIZZA INC,3827 3 AVENUE The Bronx 10457,40.838937,-73.900648
21838,ROYAL PIZZA & GRILL,88-38      SUTPHIN BOULEVARD Queens 11435,40.704455,-73.809087
21803,BARTOLINO'S FINE ITALIAN PIZZA,34-11 BROADWAY Queens 11106,40.761751,-73.9312
21823,HANAMIZUKI,143 WEST   29 STREET Manhattan 10001,40.747179,-73.991299
21827,YUJI RAMEN,95 EAST HOUSTON STREET Manhattan 10002,40.720992,-73.981972
21840,DUNKIN DONUTS,10 WEST   33 STREET Manhattan 10001,40.747914,-73.985382
21847,"MISS KOREA BARBECUE SUN""""",10 WEST   32 STREET Manhattan 10001,40.747241,-73.985712
21798,STEINWAY BURGER SHACK,30-94 STEINWAY STREET Queens 11103,40.761642,-73.916825
21799,Wendy's Old Fashioned Hamburgers,3939 BROADWAY Manhattan 10032,40.838475,-73.9418
21801,KABIR'S BAKERY,97 CHURCH AVENUE Brooklyn 11218,40.642738,-73.979589
21802,DESI GALLI,101 LEXINGTON AVENUE Manhattan 10016,40.742232,-73.982766
21804,TATZ GOURMET SWEETZ,844 AMSTERDAM AVENUE Manhattan 10025,40.797412,-73.967924
21806,SAVOURY INDIAN CUISINE,489 COLUMBUS AVENUE Manhattan 10024,40.784842,-73.973377
21807,ROAST KITCHEN,740 7 AVENUE Manhattan 10019,40.760493,-73.983736
21809,BENSON EATING STATION,2435 86 STREET Brooklyn 11214,40.598648,-73.988403
21810,CHATIME/KINGS PIZZA,5302 8 AVENUE Brooklyn 11220,40.640771,-74.016133
21811,NEW CHINA RESTAURANT,6218 11 AVENUE Brooklyn 11219,40.630258,-74.004241
21812,THE NEW RANCH,1619 WESTCHESTER AVENUE The Bronx 10472,40.829506,-73.874607
21814,Dunkin Donuts,59-14      BEACH CHANNEL DRIVE Queens 11692,40.593942,-73.789367
21815,TACO BELL,90-15 QUEENS BOULEVARD Queens 11373,40.733886,-73.870992
21816,Teriyaki Burrito House,96 DEKALB AVENUE Brooklyn 11201,40.689858,-73.979067
21817,JAX INN DINER,72-12 NORTHERN BOULEVARD Queens 11372,40.754593,-73.894006
21818,PARK SLOPE FOOD CORP,452 5 AVENUE Brooklyn 11215,40.669048,-73.986393
21819,LEE'S RESTAURANT,626 EAST  187 STREET The Bronx 10458,40.855119,-73.886699
21820,LAS DELICIAS DE LA CASA COLOMBIANA,9001 31 AVENUE Queens 11369,40.760049,-73.878221
21822,CHOP'T,54 SPRING STREET Manhattan 10012,40.722089,-73.996594
21824,LITTLE CAESARS PIZZA,4711 WHITE PLAINS ROAD The Bronx 10470,40.903808,-73.850031
21826,MOSHULO GOLF COURSE,3545 JEROME AVENUE The Bronx 10467,40.88397,-73.880243
21828,TACOS EL DORADO,763A       FLATBUSH AVE Brooklyn 11226,40.654183,-73.959571
21829,Simons's,2479 ARTHUR AVENUE The Bronx 10458,40.857302,-73.886094
21831,CARROLL GARDENS DINER,192 COLUMBIA STREET Brooklyn 11231,40.685482,-74.002484
21832,APNAR PHARMACY,168-01 HILLSIDE AVENUE Queens 11432,40.7102,-73.79439
21834,TAQUERIA TEHUITZINGO,578 9 AVENUE Manhattan 10036,40.758319,-73.992685
21835,DOLCE VIDA,4996 BROADWAY Manhattan 10034,40.868454,-73.918649
21836,RIO GRAND,1314 SUTTER AVENUE Brooklyn 11208,40.673135,-73.869544
21837,TUCK SHOP,75 9 AVENUE Manhattan 10011,40.741807,-74.004807
21839,ABSOLUTE THAI RESTAURANT,1590 LEXINGTON AVENUE Manhattan 10029,40.789194,-73.948503
21841,LEOS RESTAURANT,207 KNICKERBOCKER AVENUE Brooklyn 11237,40.703382,-73.926397
21843,CAMELLIA CAFE,40-01 149 PLACE Queens 11354,40.76294,-73.815064
21844,DUNKIN DONUTS,568 WEST  235 STREET The Bronx 10463,40.885707,-73.910251
21845,EL NUEVO NAZARENO BAKERY,2002 3 AVENUE Manhattan 10029,40.79413,-73.942809
21846,80 RIVERSIDE CAFE,80 RIVERSIDE DRIVE Manhattan 10024,40.785737,-73.981854
21848,Subway,1501 PITKIN AVENUE Brooklyn 11212,40.66857,-73.918261
21849,NO. 1 CHINESE RESTAURANT,420 DITMAS AVENUE Brooklyn 11218,40.635947,-73.974406
21851,Healthalicious,1594 2 AVENUE Manhattan 10028,40.776352,-73.952808
21852,STAR HOOKAH,2542 STEINWAY STREET Queens 11103,40.766911,-73.912547
21853,MALECON RESTAURANT,4141 BROADWAY Manhattan 10033,40.846495,-73.938366
21854,PARAISO DE LA SALUD,39-06 108 STREET Queens 11368,40.751351,-73.859085
21856,LA PARADA II RESTAURANT,5911 4 AVENUE Brooklyn 11220,40.64133,-74.017815
21857,CASA ANFA INC,1132 1 AVENUE Manhattan 10065,40.761611,-73.960515
21919,El Rancho Vegano,2270 2 AVENUE Manhattan 10035,40.798236,-73.932194
21861,Juicy bar & lounge,87-18 LIBERTY AVENUE Queens 11417,40.67989,-73.850782
9352,LAS DELICIAS PERUANAS RESTAURANT,4307 104 STREET Queens 11368,40.747626,-73.860549
21880,LOTS O BAGELS,30-05 BROADWAY Queens 11106,40.761751,-73.9312
21901,BURGER KING,6007 BROADWAY The Bronx 10471,40.899371,-73.900437
21913,PANERA BREAD,330 5 AVENUE Manhattan 10001,40.747666,-73.985113
21859,DISTRICT TAP HOUSE,246 WEST   38 STREET Manhattan 10018,40.755638,-73.993999
21860,ABACE SUSHI,695 9 AVENUE Manhattan 10036,40.762083,-73.989977
21863,LA ISLA,1439 MYRTLE AVENUE Brooklyn 11237,40.698827,-73.918175
21864,PARAISO COLUMBIANO RESTAURANT,106-20 CORONA AVENUE Queens 11368,40.743759,-73.856381
21865,SUBWAY,525 5 AVENUE Brooklyn 11215,40.666468,-73.988557
21867,KUNG FU TEA,70-10      AUSTIN STREET Queens 11375,40.720847,-73.846681
21868,BE JUICE,121 UNIVERSITY PLACE Manhattan 10003,40.734554,-73.992232
21869,TRATTORIA BELVERDE,165 LEXINGTON AVENUE Manhattan 10016,40.744084,-73.981396
21870,ALMADIRA,637 WASHINGTON AVENUE Brooklyn 11238,40.678302,-73.963865
21871,HAPPY EXPRESS CAFE,6-Apr ALLEN STREET Manhattan 10002,40.714619,-73.992556
21872,GREGORY'S COFFEE,42 BROADWAY Manhattan 10004,40.7062,-74.012963
21873,KENNEDY FRIED CHICKEN,818 FLUSHING AVENUE Brooklyn 11206,40.701347,-73.939242
21875,BEST GARDEN CHINESE RESTAURANT,44-35      DOUGLASTON PARKWAY Queens 11363,40.766108,-73.745171
21876,ANCHOR INN,59-30 GRAND AVENUE Queens 11378,40.720903,-73.907058
21877,2432 PEKING HOUSE INC,2432 EAST TREMONT AVENUE The Bronx 10461,40.842596,-73.852233
21878,UNCLE LOUIE G,102-21     JAMAICA AVENUE Queens 11418,40.695188,-73.844575
21879,SUBWAY,80-20 JAMAICA AVENUE Queens 11421,40.69221,-73.861621
21881,RETRO FITNESS,1623 FLATBUSH AVENUE Brooklyn 11210,40.631022,-73.945753
21882,SUBWAY,334 GRAND STREET Manhattan 10002,40.716998,-73.990072
21884,MEMORIES BAR SHEVROJA,2611 BATH AVENUE Brooklyn 11214,40.592764,-73.988331
21885,EAT @ SHERMAN CREEK,421 WEST  202 STREET Manhattan 10034,40.861002,-73.920513
21886,MCDONALDS,1467 ROCKAWAY PARKWAY Brooklyn 11236,40.644352,-73.901448
21887,OCEAN CHINESE FOOD,1110 ROGERS AVENUE Brooklyn 11226,40.642763,-73.951636
21889,VILLARD MICHEL RICHARD,455 MADISON AVENUE Manhattan 10022,40.758079,-73.975391
21890,RPM,266 BROOME STREET Manhattan 10002,40.718231,-73.990568
21891,UN NUEVO PRICIPIO,680 SENECA AVENUE Queens 11385,40.703084,-73.908195
21892,YUM YUM BANGKOK,650 9 AVENUE Manhattan 10036,40.760635,-73.991028
21894,GYRO HUT,1043 CONEY ISLAND AVENUE Brooklyn 11230,40.632322,-73.966726
21895,SIMPLE VEGGIE CUISINE INC,95-26 QUEENS BOULEVARD Queens 11374,40.730402,-73.863741
21896,JFK JERK CENTER,141-21 ROCKAWAY BOULEVARD Queens 11436,40.674194,-73.799043
21898,TACO HUT,32-67 FRANCIS LEWIS BOULEVARD Queens 11358,40.767876,-73.790896
21899,ABBY CHINESE RESTAURANT,536 3 AVENUE Manhattan 10016,40.746852,-73.977295
21900,THE SMILE OF THE BEYOND,86-14 PARSONS BOULEVARD Queens 11432,40.709061,-73.804342
21903,NINE CHAINS,1111 CHURCH AVENUE Brooklyn 11218,40.647182,-73.968818
21904,FAMILY STYLZ RESTAURANT,2701 CHURCH AVENUE Brooklyn 11226,40.650667,-73.952236
21905,KINGS CHEF,138-19 JAMAICA AVENUE Queens 11435,40.702519,-73.814623
21907,BAGEL BOB'S ON YORK,1638 YORK AVENUE Manhattan 10028,40.776053,-73.947024
21908,BOMBAY GRILL HOUSE,764A       9 AVENUE Manhattan 10019,40.765455,-73.988867
21909,CUPER,20 PEARL STREET Brooklyn 11201,40.704681,-73.987492
21910,KENNEDY FRIED CHICKEN,78 WESTCHESTER SQUARE The Bronx 10461,40.840646,-73.842089
21911,Corwn Fried Chicken and Fish,190 EAST   98 STREET Brooklyn 11212,40.662647,-73.920298
21912,HOP WONG RESTAURANT,1791 MONROE AVENUE The Bronx 10457,40.846684,-73.9065
21914,SUKI SUSHI,9208 3 AVENUE Brooklyn 11209,40.619104,-74.032844
21915,JUDY'S SPANISH RESTAURANT,1505 LEXINGTON AVENUE Manhattan 10029,40.786714,-73.950313
21917,PRATT-HIGGINS HALL CAFE,61 SAINT JAMES PLACE Brooklyn 11238,40.687911,-73.964681
21918,EL RINCONCITO DEL SABOR DOMINICANO,254 EAST  204 STREET The Bronx 10458,40.874141,-73.884213
21944,KATARINA BAR & GRILL,125-22 QUEENS BOULEVARD Queens 11415,40.712,-73.82572
21960,NEW YORK HOT BAGELS & BIALYS,101-01 QUEENS BOULEVARD Queens 11375,40.726415,-73.85184
9418,BOON CHU THAI RESTAURANT,83-18 BROADWAY Queens 11373,40.738576,-73.878172
21948,SHANGHAI ASIAN CUISINE,14A ELIZABETH STREET Manhattan 10013,40.715848,-73.997407
21951,ACADEMIA BARILLA RESTAURANTS,1290 AVENUE OF THE AMERICAS Manhattan 10119,40.760875,-73.979726
21974,CASA ADELA RESTAURANT,66 AVENUE C Manhattan 10009,40.722758,-73.979806
21921,KING FOO TAKEOUT RESTAURANT,2036 2 AVENUE Manhattan 10029,40.791646,-73.944174
21924,DOUBLE DRAGON CHINESE RESTAURANT,41A NEWKIRK PLAZA Brooklyn 11226,40.63527,-73.962747
21925,AUSTIN SUSHI EXPRESS,71-44 AUSTIN STREET Queens 11375,40.71957,-73.843173
21926,MARIO'S PIZZA CAFE,3360 ATLANTIC AVENUE Brooklyn 11208,40.68146,-73.872146
21927,STARGATE DINER,1580 3 AVENUE Manhattan 10128,40.780641,-73.952626
21928,OMANI,160-42     WILLETS POINT BOULEVARD Queens 11357,40.78133,-73.801262
21929,NANA'S KITCHEN,1809 HONE AVENUE The Bronx 10461,40.849555,-73.855239
21931,NEW GARDEN,7120 13 AVENUE Brooklyn 11228,40.622475,-74.00518
21932,SALUD CLUB,737 MYRTLE AVENUE Brooklyn 11205,40.694907,-73.953306
21934,BOW TIE CINEMAS,260 WEST 23 STREET Manhattan 10011,40.744974,-73.997721
21935,MAMA PUEBLA,3465 EAST TREMONT AVENUE The Bronx 10465,40.831869,-73.827256
21936,FRESCO TORTILLAS,563 WEST  235 STREET The Bronx 10463,40.885731,-73.910376
21937,SALUD Y ESPERANZA,2135 2 AVENUE Manhattan 10029,40.791646,-73.944174
21938,Romeo's Pizza and Pasta,103-20 LIBERTY AVENUE Queens 11417,40.681926,-73.837123
21939,MERRY LAND,325 EAST  149 STREET The Bronx 10451,40.816869,-73.920539
21940,NEW YORK YANKEES MVP CLUB,1 EAST  161 STREET The Bronx 10451,40.82928,-73.928617
21942,SOFIA'S PIZZA HOUSE,451 GRANDVIEW AVE Queens 11385,40.710619,-73.909229
21943,XIAO DOU HUI RESTAURANT,135-19 40 ROAD Queens 11354,40.75867,-73.830653
21945,FAMOUS PIZZA EXPRESS,570 KAPPOCK STREET The Bronx 10463,40.87893,-73.916755
21947,GRAND CANYON DINER,179 7 AVENUE Brooklyn 11215,40.671379,-73.977832
21949,CARIDAD RESTAURANT,135-45 WEST KINGSBRIDGE ROAD The Bronx 10468,40.873397,-73.906697
21950,RAY'S PIZZA BAGEL CAFE,2 SAINT MARKS PLACE Manhattan 10003,40.729549,-73.989906
21952,CROWN FRIED CHICKEN,1109 CLARKSON AVENUE Brooklyn 11212,40.660248,-73.921446
21954,SOFIA MEXICAN RESTAURANT,187 SUYDAM STREET Brooklyn 11221,40.700206,-73.925606
21956,BLOOMBERG 731 LEX,731 LEXINGTON AVENUE Manhattan 10022,40.761949,-73.968388
21957,JUICE PRESS SUPER KITCHEN,31-00 47 AVENUE Queens 11101,40.743074,-73.935784
21958,WENDY'S,133-50 WHITESTONE EXPRESSWAY Queens 11354,40.76915,-73.835928
21961,Little Caesars,109-28     MERRICK BOULEVARD Queens 11433,40.696699,-73.783748
